story_id,story_title,skill_id,parent_score,child_score,reading_level,parent_explanation,child_explanation
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),physical_geography.landforms,0.8,0.8,8,"The story of desert foxes thriving in harsh desert environments provides a detailed insight into the physical geography of arid regions, including temperature variations, adaptations of desert animals, and the characteristics of desert landscapes. It highlights the importance of understanding the geographical features and challenges faced by organisms in extreme environments.","The story provides detailed information about desert landscapes, specifically focusing on the adaptations of desert foxes to survive in harsh desert environments. This demonstrates knowledge of landforms, particularly deserts, and how living organisms adapt to these unique landscapes."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),physical_geography.regions,0.8,0.8,8,"The story of desert foxes thriving in harsh desert environments provides a detailed insight into the physical geography of arid regions, including temperature variations, adaptations of desert animals, and the characteristics of desert landscapes. It highlights the importance of understanding the geographical features and challenges faced by organisms in extreme environments.","The story about desert foxes living in specific regions such as North Africa, the Arabian Peninsula, and Southwest Asia demonstrates knowledge about these regions and the unique characteristics of the desert environments where the foxes thrive. The description of the barren landscapes, minimal vegetation, and scarce water sources in these regions adds depth to the understanding of physical geography."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),visual_arts.drawing_illustration,0.3,0.8,8,"The story of desert foxes in harsh desert environments can be somewhat relevant to visual arts as it describes the visual characteristics of the foxes and their adaptation to their surroundings. However, the direct connection to visual arts is not strong enough to warrant a higher score.","The story of desert foxes provides rich visual imagery that can inspire drawing and illustration. The detailed descriptions of the foxes' physical characteristics, their environment, and their adaptations offer a wealth of visual elements that can be translated into artistic representations."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),visual_arts.painting,0.3,0.3,8,"The story of desert foxes in harsh desert environments can be somewhat relevant to visual arts as it describes the visual characteristics of the foxes and their adaptation to their surroundings. However, the direct connection to visual arts is not strong enough to warrant a higher score.","The story of desert foxes and their adaptations in harsh desert environments may not directly relate to painting, but it could inspire artists to explore themes of adaptation, survival, and natural camouflage in their artwork."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),visual_arts.art_history,0.3,0.3,8,"The story of desert foxes in harsh desert environments can be somewhat relevant to visual arts as it describes the visual characteristics of the foxes and their adaptation to their surroundings. However, the direct connection to visual arts is not strong enough to warrant a higher score.","The story of desert foxes in harsh desert environments does not directly relate to art history. While the story may inspire creative thinking or artistic interpretations, it does not provide specific knowledge about art history such as artists, movements, or styles."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),performing_arts.drama,0.2,0.3,8,"The story of desert foxes in harsh desert environments does not directly relate to the performing arts skill area. While the story may inspire creativity or storytelling, it lacks direct connection to performing arts such as music, dance, theater, or visual arts.","The story of desert foxes adapting to harsh desert environments does not directly relate to drama, which typically involves acting, performance, and storytelling in a theatrical context. However, elements of adaptation and survival could be metaphorically linked to themes explored in dramatic performances."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),healthy_habits.physical_activity,0.6,0.7,8,"The story of desert foxes showcases their remarkable adaptations to survive in harsh desert environments, highlighting the importance of adaptation and resilience in maintaining healthy habits. The foxes' ability to thrive in extreme conditions can serve as an inspiration for individuals to adapt and maintain healthy habits even in challenging circumstances.","The story of desert foxes showcases the physical adaptations and survival skills of animals in extreme environments. While it doesn't directly relate to human physical activity, it highlights the importance of physical adaptations for survival, which can be indirectly linked to the concept of physical activity and fitness."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),healthy_habits.mental_emotional,0.6,0.6,8,"The story of desert foxes showcases their remarkable adaptations to survive in harsh desert environments, highlighting the importance of adaptation and resilience in maintaining healthy habits. The foxes' ability to thrive in extreme conditions can serve as an inspiration for individuals to adapt and maintain healthy habits even in challenging circumstances.","The story of desert foxes adapting to extreme desert conditions can be relevant to mental and emotional health as it highlights the importance of resilience, adaptation, and survival in challenging environments. It can serve as an analogy for coping with difficult situations and the need to adapt to thrive in adverse conditions, which are key aspects of mental and emotional well-being."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),digital_literacy.internet_basics,0.6,0.2,8,"The story of desert foxes showcases adaptation to extreme environments, which can be related to digital literacy in terms of the ability to adapt to and thrive in challenging or unfamiliar digital landscapes. While the direct connection to digital literacy is not explicit, the concept of adaptation and survival skills can be metaphorically linked to the digital world.","The story about desert foxes does not directly relate to internet basics. While the story provides interesting information about desert adaptation, it does not touch upon any concepts related to internet usage or basics."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),digital_literacy.responsibility_safety,0.6,0.6,8,"The story of desert foxes showcases adaptation to extreme environments, which can be related to digital literacy in terms of the ability to adapt to and thrive in challenging or unfamiliar digital landscapes. While the direct connection to digital literacy is not explicit, the concept of adaptation and survival skills can be metaphorically linked to the digital world.","The story of desert foxes adapting and surviving in harsh desert environments can be relevant to digital responsibility as it highlights the importance of adaptation and resilience in challenging situations, which can be applied to digital environments where responsibility and safety are crucial for navigating online spaces effectively."
sample-1-48f9-4fac-a11e-8b6a055655bb,Dune Dwellers (Part One),digital_literacy.media_literacy,0.6,0.6,8,"The story of desert foxes showcases adaptation to extreme environments, which can be related to digital literacy in terms of the ability to adapt to and thrive in challenging or unfamiliar digital landscapes. While the direct connection to digital literacy is not explicit, the concept of adaptation and survival skills can be metaphorically linked to the digital world.","The story of desert foxes in harsh environments can be related to media literacy as it highlights the importance of adaptation, survival skills, and understanding different environments. While not directly related to media literacy concepts, the story can be used to discuss critical thinking, interpretation of information, and understanding different perspectives, which are essential aspects of media literacy."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,language.communication,0.8,0.8,9,"The story discusses the importance of urban planning and design, emphasizing the significance of public spaces and monuments in conveying history and fostering community connections. It highlights the role of language in communicating ideas about city development and community engagement, making it highly relevant to the language skill area.","The story discusses the importance of communication through language in conveying historical and urban planning concepts. It highlights how language is used to communicate ideas, values, and the significance of public spaces in fostering community connections."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,measurement.measurement_concepts,0.8,0.8,9,"The story discusses the transformation of public spaces and urban planning concepts, which are closely related to the skill of measurement. The mention of the design of public spaces, placement of monuments, and the thoughtful planning process aligns well with the concepts of measurement in urban planning and design.","The story discusses the design and planning of public spaces, including monuments and memorials, which involves measurement concepts such as scale, proportions, and spatial planning. It highlights the importance of thoughtful design in creating meaningful spaces, which aligns with the knowledge of measurement concepts."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,patterns.math_patterns,0.9,0.8,9,"The story of the McMillan Plan and the transformation of the National Mall in Washington, D.C. demonstrates the pattern of urban planning concepts and the impact of thoughtful design on community spaces. It highlights the importance of considering placement, design, and historical significance in creating meaningful public spaces, which aligns closely with the skill area of patterns.","The story discusses the planning and design of public spaces, which involves recognizing patterns and structures. It highlights the concept of urban planning and how thoughtful design can create meaningful spaces, which aligns with understanding math patterns in a real-world context."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,personal_finance.money,0.2,0.3,9,"The story focuses on urban planning, monuments, and community design, which are not directly related to personal finance. While the story may indirectly touch on concepts of planning and vision, it does not address financial aspects or money management, leading to a low relevance score for personal finance.","The story does not directly relate to personal finance or money management. It focuses more on urban planning, historical monuments, and community design, which are not directly tied to financial concepts."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,plants.adaptations_traits,0.2,0.6,9,"The story does not directly relate to the skill area of plants. It focuses more on urban planning, monuments, and community spaces rather than plant-related topics.","The story mentions the design and planning of public spaces, which indirectly relates to the concept of plant adaptations and traits. While the story itself does not directly discuss plant adaptations, it highlights the importance of thoughtful planning and design, which can be analogous to how plants adapt to their environments for survival."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,plants.life_cycle,0.2,0.2,9,"The story does not directly relate to the skill area of plants. It focuses more on urban planning, monuments, and community spaces rather than plant-related topics.","The story does not directly discuss the plant life cycle. It focuses on urban planning, monuments, and community spaces, which are not related to the life cycle of plants."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,animals.animal_classification,0.1,0.2,9,"The story about the McMillan Plan and the Lincoln Memorial does not have any direct relevance to the skill area of animals. The focus of the story is on urban planning, monuments, and community spaces, which are unrelated to animals.","The story about the McMillan Plan and the Lincoln Memorial does not directly relate to animal classification. The focus is on urban planning, historical monuments, and community spaces, which are unrelated to the skill of knowing about animal classification."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,animals.animal_habits,0.1,0.2,9,"The story about the McMillan Plan and the Lincoln Memorial does not have any direct relevance to the skill area of animals. The focus of the story is on urban planning, monuments, and community spaces, which are unrelated to animals.","The story about the McMillan Plan and the Lincoln Memorial does not directly relate to animal habitats. The focus is on urban planning, monuments, and community spaces, which are not connected to knowing about animal habitats."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,animals.adaptations_traits,0.1,0.2,9,"The story about the McMillan Plan and the Lincoln Memorial does not have any direct relevance to the skill area of animals. The focus of the story is on urban planning, monuments, and community spaces, which are unrelated to animals.","The story focuses on urban planning, monuments, and historical significance, with no direct relevance to animal adaptations or traits."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,animals.animal_life_cycle,0.1,0.2,9,"The story about the McMillan Plan and the Lincoln Memorial does not have any direct relevance to the skill area of animals. The focus of the story is on urban planning, monuments, and community spaces, which are unrelated to animals.","The story about the McMillan Plan and the Lincoln Memorial does not directly relate to the animal life cycle skill. The focus is on urban planning, historical monuments, and community spaces, which are unrelated to the life cycle of animals."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,animals.animal_behaviors,0.1,0.2,9,"The story about the McMillan Plan and the Lincoln Memorial does not have any direct relevance to the skill area of animals. The focus of the story is on urban planning, monuments, and community spaces, which are unrelated to animals.","The story about the McMillan Plan and the Lincoln Memorial does not directly relate to animal behaviors or diets. The focus of the story is on urban planning, monuments, and community spaces, which are not related to the specified skill area."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,animals.anatomy_characteristics,0.1,0.2,9,"The story about the McMillan Plan and the Lincoln Memorial does not have any direct relevance to the skill area of animals. The focus of the story is on urban planning, monuments, and community spaces, which are unrelated to animals.","The story about the McMillan Plan and the Lincoln Memorial does not directly relate to animal anatomy and characteristics. The focus is on urban planning, historical monuments, and community spaces, which are unrelated to the specified skill area."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,humans.body_systems,0.9,0.3,9,"The story discusses the impact of human decisions and actions on urban planning, community development, and historical preservation. It emphasizes the importance of thoughtful design in creating spaces that inspire and unite communities, reflecting key aspects of human behavior and societal values.","The story is not directly related to human body systems, as it focuses on urban planning, monuments, and community design. However, understanding human body systems involves critical thinking and analysis, which can be indirectly related to the themes of planning and design discussed in the story."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,humans.five_senses,0.9,0.7,9,"The story discusses the impact of human decisions and actions on urban planning, community development, and historical preservation. It emphasizes the importance of thoughtful design in creating spaces that inspire and unite communities, reflecting key aspects of human behavior and societal values.","The story is moderately relevant to the skill of knowing about the five senses. While the story primarily focuses on urban planning, monuments, and community spaces, it indirectly touches on the sense of sight by describing the design and visual aspects of the Lincoln Memorial and the National Mall. Additionally, it hints at the sense of touch and possibly sound when mentioning the atmosphere and reflective nature of the memorial. Overall, the story provides some context that can be related to the five senses, albeit not as directly as other topics."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,humans.behaviors,0.9,0.8,9,"The story discusses the impact of human decisions and actions on urban planning, community development, and historical preservation. It emphasizes the importance of thoughtful design in creating spaces that inspire and unite communities, reflecting key aspects of human behavior and societal values.","The story discusses human behaviors related to urban planning, community bonding, and the impact of thoughtful design on society. It highlights how human behaviors influence the design of public spaces and the importance of creating spaces that inspire and unite communities."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,humans.families_needs,0.9,0.7,9,"The story discusses the impact of human decisions and actions on urban planning, community development, and historical preservation. It emphasizes the importance of thoughtful design in creating spaces that inspire and unite communities, reflecting key aspects of human behavior and societal values.","The story discusses the importance of community spaces and gathering places, which are essential for meeting human needs for social interaction and connection. It also touches on the significance of honoring shared history, reflecting the importance of cultural and historical aspects in fulfilling human needs for identity and belonging. While the story primarily focuses on urban planning and monuments, it indirectly relates to human families and basic human needs through the themes of community, history, and social cohesion."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,ecosystem.environment,0.9,0.8,9,"The story discusses the transformation of urban spaces and the impact of urban planning on communities, which is highly relevant to the ecosystem skill. It highlights the importance of well-designed public spaces in strengthening community bonds and how thoughtful planning can create spaces that inspire and unite communities for generations.","The story discusses the transformation of public spaces and urban planning concepts, highlighting the importance of well-designed environments. It emphasizes the impact of thoughtful planning on community bonds and the creation of meaningful spaces, which aligns well with the skill of knowing about the environment."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,ecosystem.interactions,0.9,0.8,9,"The story discusses the transformation of urban spaces and the impact of urban planning on communities, which is highly relevant to the ecosystem skill. It highlights the importance of well-designed public spaces in strengthening community bonds and how thoughtful planning can create spaces that inspire and unite communities for generations.","The story discusses the impact of urban planning on community interactions and the environment, highlighting how well-designed public spaces can strengthen community bonds. While it doesn't directly address natural ecosystem interactions, it emphasizes the importance of thoughtful planning in creating spaces that inspire and unite communities, which is relevant to understanding interactions within human ecosystems."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,ecosystem.living_nonliving,0.9,0.8,9,"The story discusses the transformation of urban spaces and the impact of urban planning on communities, which is highly relevant to the ecosystem skill. It highlights the importance of well-designed public spaces in strengthening community bonds and how thoughtful planning can create spaces that inspire and unite communities for generations.","The story discusses the design and creation of monuments and memorials, which are non-living structures. While it doesn't directly address living vs. non-living organisms, the focus on urban planning and architectural design aligns with the concept of distinguishing between living and non-living entities in ecosystems."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,matter.properties_of_matter,0.9,0.3,9,The story is highly relevant to the skill area of matter as it discusses the physical manifestation of historical events and values through monuments and memorials. It explores how the design and construction of physical structures like the Lincoln Memorial reflect historical significance and the tangible representation of matter in the form of monuments.,"The story does not directly relate to the properties of matter, as it focuses on urban planning, monuments, and community spaces. While it mentions physical structures like the Lincoln Memorial, the emphasis is on historical significance and urban design rather than properties of matter."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,forces.force_motion,0.8,0.8,9,"The story discusses the impact of urban planning concepts, specifically the McMillan Plan, on shaping public spaces and communities. It highlights how thoughtful design can influence city development and community bonds, which relates to the concept of forces that shape and impact urban environments.","The story discusses the design and construction of the Lincoln Memorial, which involves architectural elements related to force and motion, such as the structural design of the monument and the concepts of urban planning that consider forces and movements in public spaces. The mention of the McMillan Commission's vision and its influence on city development also indirectly relates to the understanding of forces and motion in the context of urban planning."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,forces.gravity,0.8,0.6,9,"The story discusses the impact of urban planning concepts, specifically the McMillan Plan, on shaping public spaces and communities. It highlights how thoughtful design can influence city development and community bonds, which relates to the concept of forces that shape and impact urban environments.","The story mentions the design and construction of the Lincoln Memorial, which involves the force of gravity in architectural considerations. While the focus is not specifically on the scientific concept of gravity, the mention of architectural design and construction indirectly relates to the influence of gravity on structures."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,energy.thermal_energy,0.3,0.7,9,"The story does not directly relate to the skill area of energy. It focuses more on urban planning, historical monuments, and community design rather than energy-related concepts.","The story discusses the design and construction of the Lincoln Memorial, which involves considerations of thermal energy in architectural design. While not the central focus, the mention of architectural elements and urban planning concepts indirectly relates to thermal energy through building design and energy efficiency considerations."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,energy.electrical_energy,0.3,0.6,9,"The story does not directly relate to the skill area of energy. It focuses more on urban planning, historical monuments, and community design rather than energy-related concepts.","The story discusses urban planning and the creation of monuments, which may not directly relate to electrical energy. However, understanding urban planning concepts and historical developments can indirectly contribute to a broader knowledge base that includes aspects of energy usage and infrastructure planning."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,energy.light_energy,0.3,0.8,9,"The story does not directly relate to the skill area of energy. It focuses more on urban planning, historical monuments, and community design rather than energy-related concepts.","The story discusses the design and creation of the Lincoln Memorial, which involves architectural elements that utilize light energy, such as the placement of columns to create a reflective atmosphere. While the story does not delve deeply into the scientific aspects of light energy, it provides context on how light can be used in architectural design and urban planning, making it highly relevant to the skill of knowing about light energy."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,energy.sound_energy,0.3,0.7,9,"The story does not directly relate to the skill area of energy. It focuses more on urban planning, historical monuments, and community design rather than energy-related concepts.","The story discusses the design and creation of the Lincoln Memorial, which involves architectural elements that relate to sound energy. While the focus is not directly on sound energy itself, understanding the design and construction of monuments like the Lincoln Memorial involves knowledge of acoustics and how sound interacts with architectural features."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,space.solar_system,0.9,0.2,9,"The story discusses urban planning concepts, the design of public spaces, and the transformation of the National Mall, which are directly related to the skill area of space. It emphasizes the importance of well-designed public spaces in strengthening community bonds, making it highly relevant to the skill.","The story focuses on urban planning, monuments, and community spaces, which are not directly related to knowledge about the solar system. However, there is a slight mention of the National Mall, which is a location on Earth and not related to the solar system."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,space.sun,0.9,0.6,9,"The story discusses urban planning concepts, the design of public spaces, and the transformation of the National Mall, which are directly related to the skill area of space. It emphasizes the importance of well-designed public spaces in strengthening community bonds, making it highly relevant to the skill.","The story discusses urban planning concepts and the design of public spaces, which indirectly relates to the sun as a source of energy and light that influences outdoor spaces. While the story does not directly focus on knowledge about the sun itself, the connection can be made through the impact of sunlight on urban design and community spaces."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,earth_systems.weather_climate,0.7,0.6,9,"The story discusses urban planning concepts and the transformation of public spaces, which are relevant to earth systems as they involve the interaction between human activities and the environment. The focus on creating well-designed public spaces that strengthen community bonds aligns with the principles of sustainable urban development within earth systems.","The story mentions the transformation of public spaces and urban planning concepts influenced by the McMillan Commission. While it does not directly address weather and climate, understanding urban planning and public spaces can indirectly relate to weather and climate considerations in city development."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,earth_systems.impact_on_humans,0.7,0.8,9,"The story discusses urban planning concepts and the transformation of public spaces, which are relevant to earth systems as they involve the interaction between human activities and the environment. The focus on creating well-designed public spaces that strengthen community bonds aligns with the principles of sustainable urban development within earth systems.","The story discusses the impact of urban planning, influenced by earth systems like geography and environment, on humans. It highlights how the McMillan Plan transformed public spaces in Washington, D.C., demonstrating the connection between earth systems and human activities through urban design."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,earth_systems.conservation,0.7,0.8,9,"The story discusses urban planning concepts and the transformation of public spaces, which are relevant to earth systems as they involve the interaction between human activities and the environment. The focus on creating well-designed public spaces that strengthen community bonds aligns with the principles of sustainable urban development within earth systems.","The story of the McMillan Plan and the development of the National Mall highlights the importance of thoughtful urban planning and conservation of public spaces. It emphasizes the value of preserving historical sites and creating spaces that strengthen community bonds, which aligns well with the skill of knowing about conservation."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,geology.landforms,0.2,0.3,9,"The story does not directly relate to geology, as it focuses on urban planning, monuments, and historical significance rather than geological concepts or processes.","The story is not directly related to geology or specific landforms. While it mentions monuments and urban planning, which may involve the shaping of land, the focus is more on historical and urban development aspects rather than geological features."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,natural_resources.renewable_resources,0.7,0.8,9,"The story of the McMillan Plan and the development of the National Mall involves urban planning and the thoughtful design of public spaces, which are closely related to natural resources. The preservation of open spaces, consideration of environmental impact, and sustainable development are key aspects of urban planning that intersect with the concept of natural resources.","The story discusses the transformation of public spaces and urban planning concepts, which indirectly relates to renewable resources. While the focus is not directly on renewable resources, the idea of thoughtful planning and design can be connected to sustainability and the use of renewable resources in creating sustainable environments."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,natural_resources.nonrenewable_resources,0.7,0.6,9,"The story of the McMillan Plan and the development of the National Mall involves urban planning and the thoughtful design of public spaces, which are closely related to natural resources. The preservation of open spaces, consideration of environmental impact, and sustainable development are key aspects of urban planning that intersect with the concept of natural resources.","The story is moderately relevant to the skill of knowing about nonrenewable resources. While the story primarily focuses on urban planning and historical monuments, it indirectly touches upon the concept of nonrenewable resources through the mention of the development of public spaces and city planning, which can involve considerations of resource usage and sustainability."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,community.roles_responsibilities,0.9,0.8,9,"The story discusses the importance of well-designed public spaces in strengthening community bonds, honoring shared history, and bringing people together. It emphasizes the impact of urban planning on creating connected and meaningful neighborhoods, which aligns closely with the skill of community building.","The story discusses the importance of urban planning in creating spaces that strengthen community bonds. It highlights the role of the McMillan Commission in transforming the National Mall and influencing city development, emphasizing the significance of community roles and responsibilities in designing public spaces that honor shared history and bring people together."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,community.transportation,0.9,0.3,9,"The story discusses the importance of well-designed public spaces in strengthening community bonds, honoring shared history, and bringing people together. It emphasizes the impact of urban planning on creating connected and meaningful neighborhoods, which aligns closely with the skill of community building.","The story focuses more on urban planning, monuments, and community spaces rather than transportation specifically. While transportation may be indirectly related to urban planning, the primary emphasis of the story is not on transportation itself."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,community.shared_spaces,0.9,0.9,9,"The story discusses the importance of well-designed public spaces in strengthening community bonds, honoring shared history, and bringing people together. It emphasizes the impact of urban planning on creating connected and meaningful neighborhoods, which aligns closely with the skill of community building.","The story discusses the importance of well-designed public spaces in communities, highlighting the role of shared spaces in strengthening community bonds. It emphasizes the significance of gathering places and spaces that honor shared history, which directly aligns with the skill of knowing about shared spaces in a community."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,community.social_aspects,0.9,0.8,9,"The story discusses the importance of well-designed public spaces in strengthening community bonds, honoring shared history, and bringing people together. It emphasizes the impact of urban planning on creating connected and meaningful neighborhoods, which aligns closely with the skill of community building.","The story discusses the importance of well-designed public spaces in strengthening community bonds and honoring shared history. It emphasizes the role of urban planning in creating spaces that inspire and unite communities, which aligns well with the skill of knowing about language and communication used within a community."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,community.structures_architecture,0.9,0.9,9,"The story discusses the importance of well-designed public spaces in strengthening community bonds, honoring shared history, and bringing people together. It emphasizes the impact of urban planning on creating connected and meaningful neighborhoods, which aligns closely with the skill of community building.","The story discusses the design and significance of the Lincoln Memorial, which is a prominent architectural structure. It also explores the urban planning concepts of the McMillan Commission, highlighting the importance of well-designed public spaces in strengthening community bonds. The connection between architecture, urban planning, and community development makes this story highly relevant to the skill of knowing about structures and architecture."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,agriculture.farm_ranch_life,0.3,0.2,9,"The story does not directly relate to agriculture, as it focuses more on urban planning, monuments, and community spaces. However, there may be indirect connections to agriculture through the concept of well-designed public spaces and community development.","The story does not directly relate to farm and ranch life. It focuses on urban planning, monuments, and historical preservation, which are not directly connected to farm and ranch activities."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,culture_traditions.holidays,0.8,0.7,9,"The story of the McMillan Plan and the Lincoln Memorial highlights the cultural significance of monuments and memorials in American history. It emphasizes the importance of honoring shared history and traditions through urban planning, making it highly relevant to the skill area of culture and traditions.","The story is relevant to the skill of knowing about holidays as it discusses the creation of a monumental site, the Lincoln Memorial, which serves as a holiday destination for many Americans. The story also touches on the importance of commemorating historical figures and events, which is a key aspect of many holidays."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,culture_traditions.historical_figures,0.8,0.9,9,"The story of the McMillan Plan and the Lincoln Memorial highlights the cultural significance of monuments and memorials in American history. It emphasizes the importance of honoring shared history and traditions through urban planning, making it highly relevant to the skill area of culture and traditions.","The story of the McMillan Plan and the Lincoln Memorial highlights the historical figure of Abraham Lincoln, the 16th President of the United States. It provides detailed information about the monument honoring Lincoln, his leadership during the Civil War, and the significance of his presidency. The story delves into the historical context and importance of commemorating historical figures, making it highly relevant to the skill of knowing about historical figures."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,culture_traditions.stories_folktales,0.8,0.8,9,"The story of the McMillan Plan and the Lincoln Memorial highlights the cultural significance of monuments and memorials in American history. It emphasizes the importance of honoring shared history and traditions through urban planning, making it highly relevant to the skill area of culture and traditions.","The story of the McMillan Plan and the Lincoln Memorial highlights the importance of historical monuments and their role in preserving cultural heritage. While not a traditional folktale, it conveys the significance of storytelling through the narrative of urban planning and community design, making it highly relevant to the skill of knowing about stories and folktales."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,culture_traditions.culture_traditions,0.8,0.8,9,"The story of the McMillan Plan and the Lincoln Memorial highlights the cultural significance of monuments and memorials in American history. It emphasizes the importance of honoring shared history and traditions through urban planning, making it highly relevant to the skill area of culture and traditions.","The story of the McMillan Plan and the Lincoln Memorial highlights the cultural significance of monuments and memorials in American history. It discusses the importance of honoring shared history, urban planning concepts, and the impact of well-designed public spaces on community bonds. This aligns well with the skill of knowing about culture and traditions, as it explores how historical events and monuments shape cultural identity and community connections."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,government.rules_laws,0.9,0.8,9,"The story discusses the McMillan Plan, which was a significant urban planning initiative in Washington, D.C., showcasing the role of government in city development and the creation of public spaces. It highlights the influence of the McMillan Commission's vision on city planning and the commemoration of historical figures like Abraham Lincoln, demonstrating a strong relevance to the skill area of government.","The story of the McMillan Plan and the development of the National Mall in Washington, D.C. involves urban planning concepts, government commissions, and the creation of public spaces, all of which are closely related to understanding rules and laws governing city development and public spaces. The mention of the McMillan Commission's vision and its influence on city development demonstrates a connection to the skill of knowing about rules and laws in the context of urban planning."
sample-1-57f1-4808-b18b-d6dac0d525cc,Monumental Visions: The McMillan Plan,government.leadership_elections_voting,0.9,0.8,9,"The story discusses the McMillan Plan, which was a significant urban planning initiative in Washington, D.C., showcasing the role of government in city development and the creation of public spaces. It highlights the influence of the McMillan Commission's vision on city planning and the commemoration of historical figures like Abraham Lincoln, demonstrating a strong relevance to the skill area of government.","The story is highly relevant to the skill of government, leadership, elections, and voting as it discusses the leadership of Abraham Lincoln, the Civil War, and the planning and vision of the McMillan Commission in shaping Washington, D.C. The mention of commemorating Lincoln's leadership, the expansion of the National Mall, and the influence of urban planning concepts on city development all tie back to the skill area."
